Time Elapsed (s),Distance Between Both Masses (m),Distance of Star 1 from Barycenter (m),Distance of Star 2 from Barycenter (m),Scalar Velocity of Star 1 (m/s),Scalar Velocity of Star 2 (m/s),Kinetic Energy of Star 1 (J),Kinetic Energy of Star 2 (J),Total Kinetic Energy (J),Gravitational Potential Energy (J),Total Mechanical Energy (J),Acceleration of Star 1 (m/s^2),Acceleration of Star 2 (m/s^2),Relative Acceleration (m/s^2),Angular Velocity of Star 1 (rad/s),Angular Velocity of Star 2 (rad/s)
3654105388.726904,6277923968931.516,4189133274016.0283,2088790694915.4878,5187.333369049868,2586.5144324492826,2.6760431130509134e+37,1.334331850553589e+37,4.0103749636045025e+37,-8.435066122553366e+37,-4.424691158948863e+37,6.755191365886042e-06,3.3682816813104384e-06,1.0123473047196481e-05,1.2382832031688712e-09,1.2382832031688712e-09
3663332927.5873256,6249327671621.947,4170051535981.9253,2079276135640.0225,5212.236443208036,2598.9316333769825,2.7017987991836474e+37,1.347174181894278e+37,4.0489729810779254e+37,-8.473664140026788e+37,-4.424691158948863e+37,6.817154969670877e-06,3.3991780483016733e-06,1.0216333017972551e-05,1.249921349468576e-09,1.249921349468576e-09
3672560466.447747,6220561173688.611,4150856226471.0396,2069704947217.5728,5237.397618927722,2611.477529217157,2.7279466982746647e+37,1.3602120789341461e+37,4.088158777208811e+37,-8.512849936157675e+37,-4.424691158948863e+37,6.880351554841796e-06,3.430689205961477e-06,1.0311040760803273e-05,1.2617631961154275e-09,1.2617631961154277e-09
3681788005.3081684,6191626163187.519,4131548471889.43,2060077691298.0889,5262.818990306622,2624.153164131329,2.7544928774245986e+37,1.373448566858242e+37,4.1279414442828405e+37,-8.552632603231704e+37,-4.424691158948863e+37,6.944809008036194e-06,3.4628290591586838e-06,1.0407638067194879e-05,1.2738127184309282e-09,1.2738127184309282e-09
3691015544.16859,6162524408099.962,4112129451975.7026,2050394956124.2598,5288.502644965853,2636.9595790516623,2.781443479456886e+37,1.3868867086086103e+37,4.168330188065496e+37,-8.593021347014358e+37,-4.424691158948863e+37,7.0105558766892695e-06,3.4956118422499264e-06,1.0506167718939196e-05,1.2860739689079956e-09,1.2860739689079956e-09
3700243083.0290112,6133257759663.882,4092600402023.959,2040657357639.9233,5314.450660764974,2649.8978100430013,2.8088047203663883e+37,1.4005296036121198e+37,4.209334323978508e+37,-8.634025482927372e+37,-4.424691158948863e+37,7.077621377566619e-06,3.52905212333417e-06,1.060667350090079e-05,1.298551077240954e-09,1.298551077240954e-09
3709470621.889433,6103828155840.427,4072962615196.9663,2030865540643.461,5340.665102254536,2662.9688865340368,2.8365828863900034e+37,1.4143803863198089e+37,4.2509632727098123e+37,-8.675654431658676e+37,-4.424691158948863e+37,7.146035404541045e-06,3.563164808130393e-06,1.0709200212671437e-05,1.3112482501871096e-09,1.3112482501871098e-09
3718698160.7498546,6074237624921.01,4053217444933.073,2021020179987.9375,5367.148016848438,2676.17382940876,2.864784330666894e+37,1.4284422245416025e+37,4.293226555208497e+37,-8.717917714157359e+37,-4.424691158948863e+37,7.215828535498883e-06,3.5979651434212278e-06,1.0813793678920111e-05,1.3241697712413404e-09,1.3241697712413404e-09
3727925699.6102757,6044488289280.086,4033366307450.3623,2011121981829.7244,5393.901430697567,2689.513648948975,2.8934154694538807e+37,1.4427183175592305e+37,4.336133787013111e+37,-8.760824945961975e+37,-4.424691158948863e+37,7.287032038250401e-06,3.633468720000012e-06,1.0920500758250413e-05,1.3373200001036475e-09,1.3373200001036477e-09
3737153238.4706974,6014582369278.988,4013410684351.6035,2001171684927.3853,5420.927344245052,2702.9893426180515,2.922482777859e+37,1.4572118939988845e+37,4.379694671857885e+37,-8.804385830806746e+37,-4.424691158948863e+37,7.359677875306628e-06,3.669691475052615e-06,1.1029369350359243e-05,1.3507033719179037e-09,1.3507033719179035e-09
3746380777.331119,5984522187326.546,3993352125333.823,1991170061992.7234,5448.227727442065,2716.601892675424,2.951992785053315e+37,1.471926209443731e+37,4.423918994497046e+37,-8.84861015344591e+37,-4.424691158948863e+37,7.433798707371083e-06,3.706649693898492e-06,1.1140448401269574e-05,1.364324396258099e-09,1.364324396258099e-09
3755608316.1915402,5954310172101.96,3973192251006.1426,1981117921095.8179,5475.804514602216,2730.352263610882,2.9819520689186247e+37,1.4868645437651405e+37,4.468816612683765e+37,-8.89350777163263e+37,-4.424691158948863e+37,7.509427895381436e-06,3.7443600110086927e-06,1.1253787906390128e-05,1.378187655836579e-09,1.378187655836579e-09
3764835855.051962,5923948862945.79,3952932755819.7993,1971016107125.9917,5503.659598871025,2744.2413993869313,3.012367250085382e+37,1.5020301981498687e+37,4.51439744823525e+37,-8.939088607184115e+37,-4.424691158948863e+37,7.586599500919913e-06,3.7828394102105055e-06,1.1369438911130418e-05,1.3922978049065295e-09,1.3922978049065295e-09
3774063393.912383,5893440914425.094,3932575411114.3696,1960865503310.7249,5531.79482628557,2758.270220476811,3.043244985311914e+37,1.5174264917987963e+37,4.56067147711071e+37,-8.985362636059573e+37,-4.424691158948863e+37,7.6653482847943e-06,3.822105223979911e-06,1.1487453508774212e-05,1.4066595673286863e-09,1.4066595673286863e-09
3783290932.7728047,5862789101077.538,3912122068283.423,1950667032794.116,5560.211989399184,2772.43962068563,3.0745919601539606e+37,1.5330567582718047e+37,4.6076487184257655e+37,-9.032339877374629e+37,-4.424691158948863e+37,7.745709703576607e-06,3.862175131715686e-06,1.1607884835292292e-05,1.421277734270423e-09,1.421277734270423e-09
3792518471.6332264,5831996322343.153,3891574662065.38,1940421660277.774,5588.91282044115,2786.750463739646,3.1064148808661744e+37,1.5489243414496922e+37,4.655339222315867e+37,-9.080030381264728e+37,-4.424691158948863e+37,7.827719903857218e-06,3.903067156874406e-06,1.1730787060731624e-05,1.436157161501031e-09,1.4361571615010312e-09
3801746010.4936476,5801065607686.278,3870935213961.2856,1930130393724.9932,5617.898983985511,2801.20357963078,3.138720465479698e+37,1.5650325910852642e+37,4.703753056564962e+37,-9.128444215513824e+37,-4.424691158948863e+37,7.911415713967276e-06,3.9447996628430465e-06,1.1856215376810322e-05,1.4513027662471484e-09,1.4513027662471482e-09
3810973549.354069,5770000121916.306,3850205835785.237,1919794286131.0693,5647.1720690960265,2815.7997606999243,3.171515433989941e+37,1.5813848579107534e+37,4.752900291900694e+37,-9.17759145084956e+37,-4.424691158948863e+37,7.996834632883886e-06,3.987391347406881e-06,1.1984225980290767e-05,1.466719523566538e-09,1.4667195235665381e-09
3820201088.214491,5738803170712.354,3829388733350.8833,1909414437361.4707,5676.733580915872,2830.539757443387,3.20480649758801e+37,1.5979844882683762e+37,4.802790985856386e+37,-9.22748214480525e+37,-4.424691158948863e+37,8.084014816017453e-06,4.030861235662751e-06,1.2114876051680203e-05,1.4824124621969316e-09,1.4824124621969318e-09
3829428627.074912,5707478206357.925,3808486210298.0537,1898991996059.8718,5706.584931668185,2845.4242740255754,3.2386003468639503e+37,1.614834818228227e+37,4.853435165092177e+37,-9.278126324041039e+37,-4.424691158948863e+37,8.172995057552034e-06,4.075228671213586e-06,1.224822372876562e-05,1.4983866598329065e-09,1.4983866598329067e-09
3838656165.9353337,5676028833691.528,3787500672063.4844,1888528161628.0447,5736.727431031882,2860.4539634801736,3.272903638905491e+37,1.6319391671554326e+37,4.904842806060924e+37,-9.329533965009786e+37,-4.424691158948863e+37,8.263814768981797e-06,4.120513305466231e-06,1.2384328074448029e-05,1.5146472377802722e-09,1.5146472377802722e-09
3847883704.795755,5644458816279.149,3766434629999.587,1878024186279.5632,5767.16227585546,2875.629422581226,3.3077229832112055e+37,1.6493008306861592e+37,4.957023813897364e+37,-9.381714972846228e+37,-4.424691158948863e+37,8.356513953456961e-06,4.166735084839783e-06,1.2523249038296744e-05,1.5311993549337382e-09,1.5311993549337385e-09
3857111243.6561766,5612772082814.12,3745290705644.9526,1867481377169.168,5797.890539169939,2890.9511863647554,3.3430649263323206e+37,1.6669230730696882e+37,5.009987999402009e+37,-9.434679158350874e+37,-4.424691158948863e+37,8.451133175521403e-06,4.213914235676127e-06,1.266504741119753e-05,1.5480482010198249e-09,1.5480482010198249e-09
3866338782.516598,5580972733749.952,3724071635150.3115,1856901098599.6414,5828.9131584601555,2906.4197222805838,3.378935935152116e+37,1.6848091188311751e+37,5.063745053983292e+37,-9.488436212932153e+37,-4.424691158948863e+37,8.547713525789905e-06,4.262071246627255e-06,1.2809784772417161e-05,1.5651989890427787e-09,1.5651989890427787e-09
3875566321.3770194,5549065048171.176,3702780273863.3027,1846284774307.8738,5860.2309231521795,2922.0354239532926,3.415342378706936e+37,1.702962143707219e+37,5.118304522414155e+37,-9.542995681363019e+37,-4.424691158948863e+37,8.646296580077959e-06,4.311226848276525e-06,1.2957523428354484e-05,1.5826569468670893e-09,1.5826569468670893e-09
3884793860.237441,5517053490907.143,3681419601075.3755,1835633889831.7678,5891.844461272666,2937.7986045302914,3.452290508447233e+37,1.7213852648035963e+37,5.173675773250829e+37,-9.598366932199693e+37,-4.424691158948863e+37,8.746924352458586e-06,4.361401989731795e-06,1.3108326342190381e-05,1.600427307865587e-09,1.6004273078655868e-09
3894021399.0978622,5484942719893.149,3659992724933.7197,1824949994959.4304,5923.75422523446,2953.709489594219,3.4897864368317708e+37,1.7400815299218833e+37,5.2298679667536545e+37,-9.654559125702519e+37,-4.424691158948863e+37,8.849639241681279e-06,4.412617811908765e-06,1.3262257053590044e-05,1.6185153005575266e-09,1.6185153005575266e-09
3903248937.958284,5452737593782.643,3638502887520.737,1814234706261.9065,5955.960476701351,2969.768209616191,3.5278361141428423e+37,1.7590539059990258e+37,5.286890020141868e+37,-9.711581179090732e+37,-4.424691158948863e+37,8.954483970346578e-06,4.464895617202141e-06,1.3419379587548718e-05,1.6369261371562966e-09,1.6369261371562966e-09
3912476476.8187056,5420443179814.859,3616953470103.9604,1803489709710.8994,5988.463270482146,2985.974791925041,3.5664453034033196e+37,1.7783052666004518e+37,5.344750570003771e+37,-9.769441728952635e+37,-4.424691158948863e+37,9.061501516181989e-06,4.518256835218344e-06,1.3579758351400333e-05,1.6556650009407012e-09,1.655665000940701e-09
3921704015.6791267,5388064761937.998,3595347998556.4863,1792716763381.5122,6021.262437406449,3002.329152168821,3.605619553275118e+37,1.797838378406671e+37,5.403457931681789e+37,-9.828149090630653e+37,-4.424691158948863e+37,9.170735034730681e-06,4.572722984226454e-06,1.3743458018957136e-05,1.6747370323606936e-09,1.6747370323606934e-09
3930931554.5395484,5355607849193.2,3573690148951.435,1781917700241.7659,6054.357566127301,3018.8310852412137,3.6453641688061013e+37,1.8176558866270585e+37,5.46302005543316e+37,-9.887711214382024e+37,-4.424691158948863e+37,9.28222777269718e-06,4.628315627950536e-06,1.3910543400647715e-05,1.6941473137797702e-09,1.6941473137797704e-09
3940159093.39997,5323078184357.554,3551983753329.2544,1771094431028.2996,6087.7479838009585,3035.4802556480586,3.6856841798944136e+37,1.8377602992755045e+37,5.523444479169918e+37,-9.948135638118781e+37,-4.424691158948863e+37,9.3960229711649e-06,4.685056327311854e-06,1.4081079298476754e-05,1.7139008527544493e-09,1.713900852754449e-09
3949386632.260391,5290481752847.123,3530232805638.537,1760248947208.5862,6121.432735589416,3052.276187286876,3.726584307329581e+37,1.8581539702377884e+37,5.584738277567369e+37,-1.0009429436516234e+38,-4.424691158948863e+37,9.512163757837175e-06,4.742966586697954e-06,1.425513034453513e-05,1.7340025637437219e-09,1.7340025637437219e-09
3958614171.120813,5257824791878.282,3508441467849.192,1749383324029.0908,6155.410562932293,3069.218252612768,3.7680689262668027e+37,1.8788390810590802e+37,5.646908007325882e+37,-1.0071599166274747e+38,-4.424691158948863e+37,9.630693027406518e-06,4.80206779431225e-06,1.4432760821718769e-05,1.7544572481369609e-09,1.7544572481369609e-09
3967841709.981234,5225113799884.589,3486614076236.137,1738499723648.4524,6189.679880534174,3086.3056611638185,3.8101420269860355e+37,1.8998176213775946e+37,5.709959648363631e+37,-1.0134650807312493e+38,-4.424691158948863e+37,9.751653309103408e-06,4.86238115613103e-06,1.4614034465234438e-05,1.7752695724833548e-09,1.7752695724833548e-09
3977069248.8416557,5192355546184.785,3464755147830.564,1727600398354.222,6224.238752013838,3103.537447419284,3.852807172783939e+37,1.9210913679286173e+37,5.773898540712557e+37,-1.0198589699661421e+38,-4.424691158948863e+37,9.875086620423565e-06,4.923927622968781e-06,1.4799014243392346e-05,1.7964440448010037e-09,1.796444044801004e-09
3986296787.7020774,5159557080895.696,3442869387034.616,1716687693861.0808,6259.084864162573,3120.9124579642407,3.896067454843667e+37,1.9426618620416276e+37,5.838729316885294e+37,-1.0263420475834157e+38,-4.424691158948863e+37,1.0001034305980828e-05,4.986727810126815e-06,1.4987762116107643e-05,1.8179849888390903e-09,1.8179849888390903e-09
3995524326.5624986,5126725745081.752,3420961692393.963,1705764052687.7896,6294.215499760118,3138.42933793504,3.9399254439254704e+37,1.9645303855522083e+37,5.904455829477679e+37,-1.0329146988426542e+38,-4.424691158948863e+37,1.0129536860382205e-05,5.050801909075007e-06,1.5180338769457213e-05,1.8398965161622358e-09,1.8398965161622356e-09
4004751865.42292,5093869181130.746,3399037163521.3364,1694832017609.4104,6329.627508898651,3156.0865167208367,3.9843831387198812e+37,1.9866979350498479e+37,5.971081073769729e+37,-1.0395772232718591e+38,-4.424691158948863e+37,1.0260633733972478e-05,5.1161695905919425e-06,1.537680332456442e-05,1.862182495922251e-09,1.8621824959222513e-09
4013979404.2833414,5060995343342.595,3377101108162.197,1683894235180.3984,6365.317278768239,3173.882192897976,4.029441910705887e+37,2.0091651943830558e+37,6.038607105088943e+37,-1.0463298264037808e+38,-4.424691158948863e+37,1.0394363120251801e-05,5.1828498987668165e-06,1.5577213019018617e-05,1.884846522179555e-09,1.884846522179555e-09
4023206943.143763,5028112508715.47,3355159049392.1064,1672953459323.364,6401.280701860467,3191.81431837565,4.075102445357917e+37,2.0319325053439198e+37,6.107034950701837e+37,-1.05317261096507e+38,-4.424691158948863e+37,1.053076172372725e-05,5.250861135245299e-06,1.578162285897255e-05,1.907891878633969e-09,1.907891878633969e-09
4032434482.0041847,4995229287910.153,3333216732933.0215,1662012554977.132,6437.513142551922,3209.880581733711,4.121364679549581e+37,2.0549998364562844e+37,6.176364516005866e+37,-1.060105567495473e+38,-4.424691158948863e+37,1.0669864506926106e-05,5.32022073308499e-06,1.5990085240011096e-05,1.9313215006236077e-09,1.9313215006236077e-09
4041662020.864606,4962354636370.245,3311280134573.5884,1651074501796.6575,6474.009402034785,3228.078390736322,4.16822773500778e+37,2.0783667497945541e+37,6.2465944848023345e+37,-1.0671285643751199e+38,-4.424691158948863e+37,1.0811704415270658e-05,5.390945119572157e-06,1.6202649534842814e-05,1.9551379342504585e-09,1.9551379342504585e-09
4050889559.7250276,4929497865571.973,3289355467675.9116,1640142397896.0613,6510.763681568899,3246.4048540086587,4.2156898476791806e+37,2.1020323657643242e+37,6.317722213443505e+37,-1.0742413372392368e+38,-4.424691158948863e+37,1.0956312078497135e-05,5.463049567342893e-06,1.6419361645840028e-05,1.9793432924928203e-09,1.97934329249282e-09
4060117098.585449,4896668654373.185,3267449190748.517,1629219463624.668,6547.769544038137,3264.856761868101,4.26374829288233e+37,2.1259953257816384e+37,6.389743618663968e+37,-1.0814434777612833e+38,-4.424691158948863e+37,1.1103715487295843e-05,5.536548033149017e-06,1.6640263520444862e-05,2.0039392081681167e-09,2.0039392081681167e-09
4069344637.4458704,4863877060426.49,3245568015062.1064,1618309045364.3845,6585.019873804085,3283.4305663064238,4.31239930613336e+37,2.1502537527949993e+37,6.46265305892836e+37,-1.088734421787722e+38,-4.424691158948863e+37,1.1253939643858707e-05,5.61145298361368e-06,1.6865392627472386e-05,2.028926783615125e-09,2.0289267836151247e-09
4078572176.306292,4831133531616.491,3223718912281.396,1607414619335.0957,6622.5068348619225,3302.122360125436,4.361637999551502e+37,2.174805209603394e+37,6.536443209154896e+37,-1.0961134368103757e+38,-4.424691158948863e+37,1.1407006185046827e-05,5.687775207334705e-06,1.709478139238153e-05,2.0543065369726157e-09,2.0543065369726157e-09
4087799715.166713,4798448917475.787,3201909122082.7896,1596539795392.998,6660.2218273170965,3320.9278552353235,4.411458273773119e+37,2.1996466549347544e+37,6.611104928707873e+37,-1.1035796087656737e+38,-4.424691158948863e+37,1.1562932976936668e-05,5.7655236127167286e-06,1.7328456589653395e-05,2.080078344942136e-09,2.080078344942136e-09
4097027254.027135,4765834480528.175,3180146159723.468,1585688320804.7073,6698.155442217839,3339.842360133187,4.461852725330783e+37,2.2247743972632062e+37,6.68662712259399e+37,-1.1111318281542853e+38,-4.424691158948863e+37,1.1721733679576396e-05,5.844705010949473e-06,1.756643869052587e-05,2.106241381937075e-09,2.1062413819370753e-09
4106254792.8875566,4733301907501.523,3158437823523.516,1574864083978.0078,6736.297414796536,3358.8607565881953,4.512812549486122e+37,2.250184046359463e+37,6.762996595845585e+37,-1.1187687754794448e+38,-4.424691158948863e+37,1.1883417280880874e-05,5.925323883597909e-06,1.7808741164478782e-05,2.1327940555377472e-09,2.1327940555377476e-09
4115482331.7479777,4700863320345.637,3136792202217.9233,1564071118127.7136,6774.636576194387,3377.977475570478,4.564327438544349e+37,2.275870462588296e+37,6.8401979011326455e+37,-1.1264889060081508e+38,-4.424691158948863e+37,1.2047987598727058e-05,6.007382134336454e-06,1.805536973306351e-05,2.1597339381946507e-09,2.1597339381946507e-09
4124709870.6083994,4668531286983.172,3115217682130.4575,1553313604852.7148,6813.160803767512,3397.1864724726956,4.616385475723501e+37,2.3018277039894823e+37,6.918213179712983e+37,-1.1342904338661847e+38,-4.424691158948863e+37,1.2215442750479765e-05,6.090878824443282e-06,1.8306321574923046e-05,2.1870576951489565e-09,2.1870576951489565e-09
4133937409.4688206,4636318831713.995,3093722954116.2812,1542595877597.7146,6851.856970099374,3416.4812016865517,4.6689730247036525e+37,2.328048971204704e+37,6.997021995908357e+37,-1.1421713154857221e+38,-4.424691158948863e+37,1.2385774589387922e-05,6.175809891775527e-06,1.8561584481163447e-05,2.2147610085714997e-09,2.2147610085714993e-09
4143164948.329242,4604239445184.785,3072317020214.471,1531922424970.3142,6890.71089087475,3435.854590611651,4.722074615042098e+37,2.3545265503431265e+37,7.076601165385225e+37,-1.1501292324334086e+38,-4.424691158948863e+37,1.255896810755105e-05,6.262167853075717e-06,1.8821135960626768e-05,2.242838497959994e-09,2.242838497959994e-09
4152392487.189664,4572307093827.221,3051009199945.9326,1521297893881.2886,6929.707271803628,3455.299013190628,4.775672823708719e+37,2.3812517539124197e+37,7.156924577621139e+37,-1.1581615736570004e+38,-4.424691158948863e+37,1.273500080546544e-05,6.3499414896141285e-06,1.908494229507957e-05,2.271283636878719e-09,2.2712836368787185e-09
4161620026.050085,4540536228658.729,3029809136185.96,1510727092472.7688,6968.829654820562,3474.8062630830022,4.829748153073798e+37,2.408214859980893e+37,7.237963013054691e+37,-1.1662654172003554e+38,-4.424691158948863e+37,1.2913842028530224e-05,6.439115516356635e-06,1.935295754488686e-05,2.3000886661769037e-09,2.3000886661769033e-09
4170847564.9105067,4508941793330.186,3008726800534.311,1500214992795.875,7008.060363825615,3494.367526610466,4.884278905767698e+37,2.435405049779883e+37,7.319683955547582e+37,-1.1744375114496444e+38,-4.424691158948863e+37,1.3095452271327737e-05,6.529670235064143e-06,1.962512250639188e-05,2.3292445038815338e-09,2.3292445038815333e-09
4180075103.7709284,4477539231295.253,2987772498099.1577,1489766733196.0955,7047.380450277257,3513.9733556283445,4.9392410569289845e+37,2.462810344003949e+37,7.402051400932934e+37,-1.1826742559881799e+38,-4.424691158948863e+37,1.3279782450995747e-05,6.621581171980582e-06,1.990136362297633e-05,2.3587406520278406e-09,2.3587406520278406e-09
4189302642.6313496,4446344491965.558,2966956871604.318,1479387620361.2405,7086.769638995877,3533.6136405020807,4.99460812446547e+37,2.490417538120285e+37,7.485025662585755e+37,-1.1909716821534618e+38,-4.424691158948863e+37,1.3466773151590094e-05,6.714818701056078e-06,2.0181591852646172e-05,2.3885651007673257e-09,2.3885651007673257e-09
4198530181.491771,4415374035705.871,2946290904722.436,1469083130983.4358,7126.206274588133,3553.277583393281,5.050351038070539e+37,2.518212137057484e+37,7.568563175128023e+37,-1.1993254334076889e+38,-4.424691158948863e+37,1.3656353841994445e-05,6.809347653980183e-06,2.046570149597463e-05,2.418704230178343e-09,2.418704230178343e-09
4207757720.3521924,4384644837512.96,2925785924529.809,1458858912983.1514,7165.667268957699,3572.953672087456,5.106438007865992e+37,2.5461782897080616e+37,7.652616297574054e+37,-1.207730745652292e+38,-4.424691158948863e+37,1.3848442070677862e-05,6.905126918670912e-06,2.0753568989348773e-05,2.449142710299033e-09,2.4491427102990328e-09
4216985259.212614,4354174389211.3765,2905453602971.593,1448720786239.784,7205.128050426669,3592.629654624879,5.162834393681846e+37,2.574298723748606e+37,7.7371331174304515e+37,-1.2161824276379316e+38,-4.424691158948863e+37,1.4042942641432158e-05,7.00210902827991e-06,2.1045051669712067e-05,2.4798634000066373e-09,2.479863400006637e-09
4226212798.0730357,4323980699989.6655,2885305957219.6016,1438674742770.0645,7244.562515052993,3612.2925150264236,5.219502576132114e+37,2.602554681355421e+37,7.8220572574875355e+37,-1.2246748416436402e+38,-4.424691158948863e+37,1.4239746775138376e-05,7.100239743231443e-06,2.133998651836982e-05,2.5108472454803888e-09,2.510847245480389e-09
4235440336.933457,4294082295090.586,2865355348798.319,1428726946292.2678,7283.94298079349,3631.928450438268,5.2764018308039775e+37,2.6309258564725774e+37,7.907327687276554e+37,-1.2332018846225417e+38,-4.424691158948863e+37,1.4438731263620063e-05,7.199457629315694e-06,2.1638188892935756e-05,2.5420731791078727e-09,2.5420731791078727e-09
4244667875.7938786,4264498212460.251,2845614481348.9365,1418883731111.315,7323.240145227002,3651.522850051769,5.3334882070428745e+37,2.6593903343715915e+37,7.992878541414466e+37,-1.241756970036333e+38,-4.424691158948863e+37,1.4639757622731095e-05,7.299693635400388e-06,2.1939451258131483e-05,2.5735180198251906e-09,2.5735180198251906e-09
4253895414.6543,4235247997152.94,2826096396895.798,1409151600257.1426,7362.4230476187795,3671.060276187955,5.39071441298816e+37,2.687924534327764e+37,8.078638947315924e+37,-1.2503330106264788e+38,-4.424691158948863e+37,1.4842671252997113e-05,7.400870674908814e-06,2.224354192790593e-05,2.6051563760194846e-09,2.6051563760194846e-09
4263122953.5147214,4206351693281.5767,2806814470475.111,1399537222806.4666,7401.459036172783,3690.5244479688304,5.448029708689095e+37,2.7165031563255477e+37,8.164532865014642e+37,-1.2589224023963506e+38,-4.424691158948863e+37,1.504730061736949e-05,7.5029032158305125e-06,2.2550203833200003e-05,2.6369605522661905e-09,2.6369605522661905e-09
4272350492.375143,4177829833298.572,2787782402982.269,1390047430316.3032,7440.313741382951,3709.898228029754,5.505379809307579e+37,2.745099132793376e+37,8.250478942100955e+37,-1.2675170101049817e+38,-4.424691158948863e+37,1.5253456446947201e-05,7.605696884677359e-06,2.285915333162456e-05,2.668900461321361e-09,2.668900461321361e-09
4281578031.235564,4149703424388.398,2769014212091.8906,1380689212296.5078,7478.951056455212,3729.163612757437,5.562706800587584e+37,2.773683586454927e+37,8.3363903870425105e+37,-1.2761081545991375e+38,-4.424691158948863e+37,1.5460930986855995e-05,7.709148090462916e-06,2.317007907731891e-05,2.700943542938746e-09,2.7009435429387465e-09
4290805570.095986,4121993931751.8984,2750524221103.768,1371469710648.1309,7517.333125828288,3748.3017265661733,5.619949068938959e+37,2.8022257954674325e+37,8.422174864406391e+37,-1.2846866023355254e+38,-4.424691158948863e+37,1.5669497295825316e-05,7.813143675456645e-06,2.348264097128196e-05,2.7330546912295976e-09,2.733054691229598e-09
4300033108.956408,4094723258564.1074,2732327045569.1245,1362396212994.9834,7555.420342869682,3767.292820749009,5.677041248638305e+37,2.830693167094908e+37,8.507734415733214e+37,-1.2932425574682078e+38,-4.424691158948863e+37,1.5878908614337313e-05,7.917560600129586e-06,2.37964692144669e-05,2.7651961924257647e-09,2.7651961924257647e-09
4309260647.816829,4067913722391.6147,2714437577554.3916,1353476144837.2236,7593.171357863122,3786.116277460453,5.733914188788858e+37,2.859051221233652e+37,8.59296541002251e+37,-1.3017656568971374e+38,-4.424691158948863e+37,1.60888978175116e-05,8.022265670351107e-06,2.4111163487862706e-05,2.797327675040621e-09,2.7973276750406208e-09
4318488186.67725,4041588027863.7354,2696870967405.226,1344717060458.5095,7630.543097430865,3804.7506194008497,5.7904949427960185e+37,2.8872635851645226e+37,8.67775852796054e+37,-1.3102449686909404e+38,-4.424691158948863e+37,1.629917697008599e-05,8.127115315492862e-06,2.442629228557885e-05,2.8294060745414653e-09,2.8294060745414653e-09
4327715725.537672,4015769235403.708,2679642602881.4644,1336126632522.2441,7667.490796547116,3823.1735257789455,5.846706783200148e+37,2.9152920009488833e+37,8.761998784149032e+37,-1.3186689943097894e+38,-4.424691158948863e+37,1.650943700191432e-05,8.231955426625114e-06,2.4741392428539435e-05,2.8613856147465843e-09,2.8613856147465847e-09
4336943264.398093,3990480725842.365,2662768085544.5293,1327712640297.8362,7703.968044294112,3841.361855126846,5.902469244755356e+37,2.9430963469086e+37,8.845565591663955e+37,-1.3270256750612821e+38,-4.424691158948863e+37,1.6719347523274122e-05,8.336621264425227e-06,2.505596878769935e-05,2.8932178082338214e-09,2.8932178082338218e-09
4346170803.258514,3965746160757.9214,2646263204292.966,1319482956464.9558,7739.926844486918,3859.291675528824,5.957698198644016e+37,2.970634674630972e+37,8.928332873274987e+37,-1.3353024032223851e+38,-4.424691158948863e+37,1.692855679989835e-05,8.440937446727957e-06,2.5369494246626306e-05,2.9248514780882833e-09,2.9248514780882833e-09
4355398342.118937,3941589438411.6895,2630143905959.222,1311445532452.4675,7775.317692244078,3876.9383028010707,6.012305960663949e+37,2.99786326291316e+37,9.010169223577108e+37,-1.343486038252597e+38,-4.424691158948863e+37,1.713669190795622e-05,8.544718025802184e-06,2.5681409933758403e-05,2.9562328033181874e-09,2.9562328033181874e-09
4364625880.979358,3918034645181.137,2614426262901.9,1303608382279.2375,7810.089667505946,3894.276347121917,6.066201436110347e+37,3.0247366900033796e+37,9.090938126113727e+37,-1.3515629285062592e+38,-4.424691158948863e+37,1.7343359089142088e-05,8.647766665405769e-06,2.5991125754547857e-05,2.9873053902224363e-09,2.9873053902224363e-09
4373853419.839779,3895106002428.986,2599126437552.564,1295979564876.4226,7844.190546397874,3911.279768559882,6.119290303889268e+37,3.0512079254037985e+37,9.170498229293066e+37,-1.3595189388241932e+38,-4.424691158948863e+37,1.7548144325520666e-05,8.749876927415544e-06,2.629802125293621e-05,3.018010371894128e-09,3.0180103718941276e-09
4383080958.700201,3872827808790.042,2584260643904.898,1288567164885.1445,7877.566931199462,3927.9219418791,6.17147524213719e+37,3.0772284423692333e+37,9.248703684506423e+37,-1.3673394843455288e+38,-4.424691158948863e+37,1.7750614152757904e-05,8.850832677321501e-06,2.6601446830079405e-05,3.04828653788428e-09,3.0482865378842804e-09
4392308497.560622,3851224377906.32,2569845105966.596,1281379271939.724,7910.164399511556,3944.1757309171435,6.222656197274987e+37,3.1027483520631606e+37,9.325404549338146e+37,-1.375009570828701e+38,-4.424691158948863e+37,1.7950316728777777e-05,8.950408617081724e-06,2.69007253458595e-05,3.0780704958232512e-09,3.0780704958232512e-09
4401536036.421043,3830319971695.3237,2555896013230.62,1274423958464.7039,7941.927673008835,3960.013572728647,6.272730697990536e+37,3.127716560116113e+37,9.40044725810665e+37,-1.3825138417055512e+38,-4.424691158948863e+37,1.8146783172675433e-05,9.048370952732873e-06,2.7195154125408304e-05,3.1072968664990165e-09,3.1072968664990165e-09
